UserId,WorkerId,Worker's Profession,Worker's city,Ratings
48,110102,Carpenter,Florida,3.5
84,110102,Carpenter,Florida,4
91,110102,Carpenter,Florida,5
213,110102,Carpenter,Florida,4
270,110102,Carpenter,Florida,4
272,110102,Carpenter,Florida,3
273,110102,Carpenter,Florida,4.5
287,110102,Carpenter,Florida,5
316,110102,Carpenter,Florida,4
402,110102,Carpenter,Florida,4
475,110102,Carpenter,Florida,4.5
553,110102,Carpenter,Florida,4.5
624,110102,Carpenter,Florida,3.5
625,110102,Carpenter,Florida,4
664,110102,Carpenter,Florida,4.5
457,110110,Tutor,Florida,3
15,110127,Carpenter,Florida,0.5
48,110127,Carpenter,Florida,3
73,110127,Carpenter,Florida,2
475,110127,Carpenter,Florida,2.5
615,110127,Carpenter,Florida,3.5
624,110127,Carpenter,Florida,2
547,110194,Driver,Florida,4
624,110297,Electrician,Florida,3
73,110348,Painter,Florida,4
371,110352,Tutor,Florida,4.5
547,110453,Tutor,Florida,3
56,110461,Carpenter,Florida,4
48,110501,Carpenter,Florida,3
73,110501,Carpenter,Florida,4.5
615,110501,Carpenter,Florida,4
15,110553,Plumber,Florida,0.5
48,110553,Plumber,Florida,3
213,110553,Plumber,Florida,2.5
272,110553,Plumber,Florida,4
475,110553,Plumber,Florida,2.5
624,110553,Plumber,Florida,2.5
38,110586,Carpenter,Florida,4.5
48,110591,Electrician,Florida,2.5
262,110591,Electrician,Florida,2
615,110591,Electrician,Florida,4
624,110611,Cook,Florida,2.5
378,110645,Labourer,Florida,4.5
48,110655,Carpenter,Florida,2.5
624,110655,Carpenter,Florida,2.5
15,110730,Painter,Florida,1
48,110730,Painter,Florida,3.5
133,110730,Painter,Florida,0.5
213,110730,Painter,Florida,1
270,110730,Painter,Florida,2.5
287,110730,Painter,Florida,5
380,110730,Painter,Florida,2
615,110730,Painter,Florida,2
624,110730,Painter,Florida,1.5
262,110748,Plumber,Florida,2.5
547,110752,Technician,Florida,4.5
15,110771,Painter,Florida,2
624,110771,Painter,Florida,2
652,110781,Electrician,Florida,4
624,110826,Cook,Florida,1.5
547,110858,Plumber,Florida,1.5
563,110873,Tutor,Florida,5
73,110882,Technician,Florida,3
547,110882,Technician,Florida,3.5
270,111113,Technician,Florida,3
475,111113,Technician,Florida,3
547,111113,Technician,Florida,3
624,111113,Technician,Florida,3.5
15,111228,Technician,Florida,2.5
481,111235,Carpenter,Florida,3.5
15,111360,Driver,Florida,1
73,111360,Driver,Florida,3
213,111360,Driver,Florida,2.5
270,111360,Driver,Florida,2
339,111360,Driver,Florida,3
486,111360,Driver,Florida,2
624,111360,Driver,Florida,2.5
15,111362,Cook,Florida,3.5
48,111362,Cook,Florida,3.5
56,111362,Cook,Florida,2
73,111362,Cook,Florida,4
104,111362,Cook,Florida,4
205,111362,Cook,Florida,3
208,111362,Cook,Florida,4.5
213,111362,Cook,Florida,4
228,111362,Cook,Florida,4
251,111362,Cook,Florida,4.5
270,111362,Cook,Florida,3.5
272,111362,Cook,Florida,3.5
316,111362,Cook,Florida,4
352,111362,Cook,Florida,3.5
402,111362,Cook,Florida,3.5
446,111362,Cook,Florida,4.5
475,111362,Cook,Florida,3.5
483,111362,Cook,Florida,4.5
529,111362,Cook,Florida,3
553,111362,Cook,Florida,4.5
624,111362,Cook,Florida,3
652,111362,Cook,Florida,4
660,111362,Cook,Florida,4.5
664,111362,Cook,Florida,4.5
15,111364,Cook,Florida,4
48,111364,Cook,Florida,2.5
73,111364,Cook,Florida,2.5
287,111364,Cook,Florida,3.5
475,111364,Cook,Florida,3
615,111364,Cook,Florida,2.5
624,111364,Cook,Florida,2.5
547,111384,Carpenter,Florida,3.5
615,111384,Carpenter,Florida,4
15,111443,Labourer,Florida,4
270,111443,Labourer,Florida,3
371,111443,Labourer,Florida,3
475,111443,Labourer,Florida,3.5
481,111443,Labourer,Florida,3.5
547,111443,Labourer,Florida,3
262,111486,Painter,Florida,2
230,111529,Tutor,Florida,5
547,111529,Tutor,Florida,2.5
600,111529,Tutor,Florida,4
56,111617,Carpenter,Florida,1
473,111617,Carpenter,Florida,3.5
624,111617,Carpenter,Florida,2
15,111622,Painter,Florida,4.5
378,111622,Painter,Florida,2.5
427,111622,Painter,Florida,4
475,111622,Painter,Florida,3.5
547,111622,Painter,Florida,4
73,111624,Carpenter,Florida,3.5
48,111659,Labourer,Florida,2.5
73,111659,Labourer,Florida,2.5
200,111659,Labourer,Florida,4
213,111659,Labourer,Florida,3.5
624,111659,Labourer,Florida,2.5
660,111659,Labourer,Florida,4.5
624,111663,Painter,Florida,1.5
624,111680,Driver,Florida,1.5
380,111743,Driver,Florida,3.5
475,111743,Driver,Florida,1.5
624,111743,Driver,Florida,3.5
15,111759,Painter,Florida,4.5
42,111759,Painter,Florida,3
48,111759,Painter,Florida,4
62,111759,Painter,Florida,4
73,111759,Painter,Florida,4
213,111759,Painter,Florida,3.5
251,111759,Painter,Florida,5
270,111759,Painter,Florida,3.5
287,111759,Painter,Florida,5
298,111759,Painter,Florida,5
316,111759,Painter,Florida,3
352,111759,Painter,Florida,3.5
402,111759,Painter,Florida,4
446,111759,Painter,Florida,4
475,111759,Painter,Florida,4
483,111759,Painter,Florida,5
486,111759,Painter,Florida,4
544,111759,Painter,Florida,3.5
547,111759,Painter,Florida,2
553,111759,Painter,Florida,4
563,111759,Painter,Florida,4
615,111759,Painter,Florida,4.5
624,111759,Painter,Florida,3.5
652,111759,Painter,Florida,3
660,111759,Painter,Florida,4.5
664,111759,Painter,Florida,4.5
15,111781,Labourer,Florida,4.5
73,111781,Labourer,Florida,3.5
91,111781,Labourer,Florida,4
339,111781,Labourer,Florida,3.5
475,111781,Labourer,Florida,4
624,111781,Labourer,Florida,2
663,111781,Labourer,Florida,3.5
547,111795,Carpenter,Florida,3.5
624,111795,Carpenter,Florida,3
600,111913,Labourer,Florida,3
73,111921,Plumber,Florida,4
149,111921,Plumber,Florida,5
402,111921,Plumber,Florida,4
427,111921,Plumber,Florida,3
547,111921,Plumber,Florida,4
600,111921,Plumber,Florida,3.5
615,111931,Painter,Florida,2
402,112006,Labourer,Florida,2
481,112062,Cook,Florida,4
481,112070,Painter,Florida,4
199,112112,Labourer,Florida,2
15,112138,Carpenter,Florida,3.5
56,112138,Carpenter,Florida,5
91,112138,Carpenter,Florida,4
149,112138,Carpenter,Florida,4
475,112138,Carpenter,Florida,3
529,112138,Carpenter,Florida,3.5
553,112138,Carpenter,Florida,4
624,112138,Carpenter,Florida,4
15,112171,Plumber,Florida,2.5
104,112171,Plumber,Florida,3
205,112171,Plumber,Florida,3
570,112171,Plumber,Florida,2
624,112171,Plumber,Florida,2.5
48,112175,Technician,Florida,3.5
91,112175,Technician,Florida,4.5
251,112175,Technician,Florida,4.5
270,112175,Technician,Florida,4
287,112175,Technician,Florida,5
352,112175,Technician,Florida,3.5
402,112175,Technician,Florida,4.5
475,112175,Technician,Florida,3.5
15,112183,Technician,Florida,2
56,112183,Technician,Florida,4
62,112183,Technician,Florida,3
73,112183,Technician,Florida,4.5
208,112183,Technician,Florida,5
230,112183,Technician,Florida,4
270,112183,Technician,Florida,4.5
314,112183,Technician,Florida,3.5
457,112183,Technician,Florida,3.5
475,112183,Technician,Florida,3
519,112183,Technician,Florida,4
544,112183,Technician,Florida,4.5
547,112183,Technician,Florida,5
615,112183,Technician,Florida,3
624,112183,Technician,Florida,3.5
262,112277,Plumber,Florida,1.5
62,112290,Plumber,Florida,4
73,112290,Plumber,Florida,2.5
133,112290,Plumber,Florida,2.5
457,112290,Plumber,Florida,3
475,112290,Plumber,Florida,3.5
547,112290,Plumber,Florida,4.5
624,112290,Plumber,Florida,3.5
624,112303,Painter,Florida,1.5
547,112334,Painter,Florida,3.5
15,112370,Painter,Florida,3.5
48,112370,Painter,Florida,2.5
213,112370,Painter,Florida,2.5
475,112370,Painter,Florida,0.5
624,112370,Painter,Florida,1.5
547,112399,Painter,Florida,4.5
56,112421,Painter,Florida,4
230,112421,Painter,Florida,5
475,112421,Painter,Florida,3.5
547,112450,Painter,Florida,2
529,112460,Painter,Florida,1.5
624,112460,Painter,Florida,2.5
624,112497,Painter,Florida,1
48,112515,Painter,Florida,2.5
56,112515,Painter,Florida,5
73,112515,Painter,Florida,3.5
149,112515,Painter,Florida,4
262,112515,Painter,Florida,4
615,112515,Painter,Florida,3.5
15,112552,Painter,Florida,1.5
56,112552,Painter,Florida,5
62,112552,Painter,Florida,4
72,112552,Painter,Florida,3.5
73,112552,Painter,Florida,4.5
138,112552,Painter,Florida,3
149,112552,Painter,Florida,1.5
178,112552,Painter,Florida,4.5
262,112552,Painter,Florida,3
270,112552,Painter,Florida,4.5
314,112552,Painter,Florida,4.5
334,112552,Painter,Florida,4.5
406,112552,Painter,Florida,3.5
438,112552,Painter,Florida,4.5
450,112552,Painter,Florida,4
457,112552,Painter,Florida,3.5
475,112552,Painter,Florida,4.5
503,112552,Painter,Florida,4
544,112552,Painter,Florida,5
547,112552,Painter,Florida,4
563,112552,Painter,Florida,4
583,112552,Painter,Florida,4
600,112552,Painter,Florida,4
615,112552,Painter,Florida,4
624,112552,Painter,Florida,4.5
625,112552,Painter,Florida,5
635,112552,Painter,Florida,3
664,112552,Painter,Florida,3
15,112556,Cook,Florida,4.5
40,112556,Cook,Florida,4
56,112556,Cook,Florida,2
73,112556,Cook,Florida,4
104,112556,Cook,Florida,4
208,112556,Cook,Florida,5
213,112556,Cook,Florida,1
238,112556,Cook,Florida,3.5
250,112556,Cook,Florida,4
262,112556,Cook,Florida,2.5
314,112556,Cook,Florida,5
371,112556,Cook,Florida,4.5
378,112556,Cook,Florida,2.5
443,112556,Cook,Florida,5
457,112556,Cook,Florida,3
473,112556,Cook,Florida,5
475,112556,Cook,Florida,4
481,112556,Cook,Florida,4
526,112556,Cook,Florida,4
547,112556,Cook,Florida,4
600,112556,Cook,Florida,3
615,112556,Cook,Florida,5
620,112556,Cook,Florida,3.5
624,112556,Cook,Florida,3
664,112556,Cook,Florida,3
547,112577,Electrician,Florida,5
547,112582,Electrician,Florida,4
15,112623,Carpenter,Florida,4
48,112623,Carpenter,Florida,3.5
73,112623,Carpenter,Florida,3
91,112623,Carpenter,Florida,4.5
178,112623,Carpenter,Florida,3.5
380,112623,Carpenter,Florida,2.5
475,112623,Carpenter,Florida,4
624,112623,Carpenter,Florida,3
547,112653,Labourer,Florida,4
262,112655,Labourer,Florida,2.5
262,112689,Tutor,Florida,2.5
547,112735,Labourer,Florida,4.5
624,112749,Driver,Florida,2
402,112767,Painter,Florida,4
15,112788,Carpenter,Florida,1
624,112788,Carpenter,Florida,1.5
378,112804,Cook,Florida,4
624,112804,Cook,Florida,2
73,112818,Carpenter,Florida,3
624,112818,Carpenter,Florida,2
547,112850,Craftsman,Florida,2.5
15,112852,Tutor,Florida,4.5
42,112852,Tutor,Florida,3.5
48,112852,Tutor,Florida,3.5
56,112852,Tutor,Florida,2
72,112852,Tutor,Florida,3
73,112852,Tutor,Florida,5
91,112852,Tutor,Florida,5
104,112852,Tutor,Florida,5
149,112852,Tutor,Florida,2
205,112852,Tutor,Florida,4
213,112852,Tutor,Florida,5
228,112852,Tutor,Florida,5
250,112852,Tutor,Florida,3.5
251,112852,Tutor,Florida,4
270,112852,Tutor,Florida,4
272,112852,Tutor,Florida,4
273,112852,Tutor,Florida,4
287,112852,Tutor,Florida,5
314,112852,Tutor,Florida,4.5
316,112852,Tutor,Florida,4
352,112852,Tutor,Florida,4.5
402,112852,Tutor,Florida,4
427,112852,Tutor,Florida,2.5
443,112852,Tutor,Florida,5
473,112852,Tutor,Florida,4
475,112852,Tutor,Florida,4.5
483,112852,Tutor,Florida,3.5
486,112852,Tutor,Florida,2
503,112852,Tutor,Florida,4
547,112852,Tutor,Florida,4
553,112852,Tutor,Florida,5
570,112852,Tutor,Florida,1.5
615,112852,Tutor,Florida,4.5
622,112852,Tutor,Florida,5
624,112852,Tutor,Florida,3.5
660,112852,Tutor,Florida,5
664,112852,Tutor,Florida,4.5
402,112897,Driver,Florida,3.5
475,112911,Painter,Florida,2
563,112911,Painter,Florida,3.5
547,112921,Plumber,Florida,4
15,112940,Plumber,Florida,1.5
547,112940,Plumber,Florida,3
56,113064,Labourer,Florida,4
427,113064,Labourer,Florida,3.5
624,113186,Labourer,Florida,3
547,113207,Craftsman,Florida,4
547,113220,Tutor,Florida,3
624,113225,Cook,Florida,3
73,113252,Electrician,Florida,4
262,113252,Electrician,Florida,3
427,113275,Driver,Florida,3.5
15,113345,Plumber,Florida,0.5
270,113345,Plumber,Florida,2.5
15,113348,Cook,Florida,2
73,113348,Cook,Florida,2.5
475,113348,Cook,Florida,2
15,113378,Tutor,Florida,0.5
624,113378,Tutor,Florida,2
660,113378,Tutor,Florida,4
624,113416,Electrician,Florida,1.5
56,113453,Cook,Florida,1
553,113453,Cook,Florida,3.5
624,113453,Cook,Florida,2.5
624,113532,Driver,Florida,3.5
262,113565,Technician,Florida,3
73,113573,Carpenter,Florida,3
262,113640,Driver,Florida,2.5
56,113705,Electrician,Florida,2
547,113705,Electrician,Florida,3.5
15,113741,Tutor,Florida,1
48,113741,Tutor,Florida,3
270,113741,Tutor,Florida,3.5
262,113780,Craftsman,Florida,3
56,113829,Carpenter,Florida,4
371,113829,Carpenter,Florida,3.5
547,113829,Carpenter,Florida,3
56,113862,Labourer,Florida,4
339,113862,Labourer,Florida,4
652,113862,Labourer,Florida,3.5
547,113938,Tutor,Florida,3.5
273,114028,Cook,Florida,5
427,114028,Cook,Florida,4
624,114028,Cook,Florida,4
262,114044,Tutor,Florida,2.5
73,114060,Painter,Florida,4
457,114060,Painter,Florida,3.5
624,114060,Painter,Florida,3
56,114074,Driver,Florida,2
427,114074,Driver,Florida,3.5
547,114074,Driver,Florida,3.5
624,114074,Driver,Florida,3
547,114082,Carpenter,Florida,4
547,114122,Painter,Florida,3.5
15,114180,Driver,Florida,1
48,114180,Driver,Florida,2.5
73,114180,Driver,Florida,3.5
149,114180,Driver,Florida,3.5
287,114180,Driver,Florida,5
624,114180,Driver,Florida,1
660,114180,Driver,Florida,3.5
378,114265,Cook,Florida,3.5
56,114342,Cook,Florida,4
547,114342,Cook,Florida,4
547,114464,Cook,Florida,5
205,114552,Cook,Florida,4.5
547,114601,Cook,Florida,3.5
624,114601,Cook,Florida,2
15,114635,Cook,Florida,4
56,114635,Cook,Florida,4
62,114662,Cook,Florida,3
72,114662,Cook,Florida,1
73,114662,Cook,Florida,4
97,114662,Cook,Florida,1
457,114662,Cook,Florida,0.5
475,114662,Cook,Florida,3.5
547,114662,Cook,Florida,4
553,114662,Cook,Florida,4
624,114662,Cook,Florida,4
73,114670,Cook,Florida,3
270,114670,Cook,Florida,3.5
270,114707,Cook,Florida,3.5
624,114762,Cook,Florida,1.5
262,114766,Cook,Florida,2
213,114795,Cook,Florida,3.5
624,114818,Cook,Florida,2.5
624,114925,Cook,Florida,2
48,114935,Cook,Florida,3
73,114935,Cook,Florida,4.5
149,114935,Cook,Florida,1.5
314,114935,Cook,Florida,4
624,114935,Cook,Florida,4
73,115122,Cook,Florida,5
270,115122,Cook,Florida,4
450,115122,Cook,Florida,4
615,115122,Cook,Florida,4.5
402,115147,Cook,Florida,4
15,115149,Cook,Florida,4
48,115149,Cook,Florida,2.5
62,115149,Cook,Florida,3
73,115149,Cook,Florida,3.5
213,115149,Cook,Florida,2.5
270,115149,Cook,Florida,3.5
483,115149,Cook,Florida,4
615,115149,Cook,Florida,4.5
624,115149,Cook,Florida,3
664,115149,Cook,Florida,4
624,115151,Cook,Florida,2
371,115170,Cook,Florida,4
475,115170,Cook,Florida,3
624,115170,Cook,Florida,2.5
427,115174,Cook,Florida,3.5
314,115210,Cook,Florida,5
339,115210,Cook,Florida,4
371,115210,Cook,Florida,4
475,115210,Cook,Florida,3.5
544,115210,Cook,Florida,4
563,115210,Cook,Florida,4
624,115210,Cook,Florida,2.5
664,115210,Cook,Florida,3
73,115216,Cook,Florida,4
624,115216,Cook,Florida,3
547,115231,Cook,Florida,3.5
624,115231,Cook,Florida,4
15,115502,Cook,Florida,3.5
48,115534,Cook,Florida,2
15,115569,Cook,Florida,5
56,115569,Cook,Florida,4
62,115569,Cook,Florida,3.5
73,115569,Cook,Florida,4.5
238,115569,Cook,Florida,4.5
262,115569,Cook,Florida,3
314,115569,Cook,Florida,4
378,115569,Cook,Florida,3
457,115569,Cook,Florida,3
475,115569,Cook,Florida,4
519,115569,Cook,Florida,4
547,115569,Cook,Florida,4.5
615,115569,Cook,Florida,4.5
15,115617,Cook,Florida,1.5
48,115617,Cook,Florida,3
91,115617,Cook,Florida,5
98,115617,Cook,Florida,5
104,115617,Cook,Florida,4.5
149,115617,Cook,Florida,4
205,115617,Cook,Florida,4.5
251,115617,Cook,Florida,5
270,115617,Cook,Florida,3
272,115617,Cook,Florida,4
273,115617,Cook,Florida,4
287,115617,Cook,Florida,4
314,115617,Cook,Florida,4
364,115617,Cook,Florida,4.5
402,115617,Cook,Florida,4
475,115617,Cook,Florida,4
620,115617,Cook,Florida,4
624,115617,Cook,Florida,4
625,115617,Cook,Florida,4.5
660,115617,Cook,Florida,5
664,115617,Cook,Florida,4.5
48,115624,Cook,Florida,3
402,115664,Cook,Florida,4.5
270,115680,Cook,Florida,3.5
624,115680,Cook,Florida,3.5
15,115713,Cook,Florida,3.5
62,115713,Cook,Florida,4
72,115713,Cook,Florida,3.5
73,115713,Cook,Florida,4
107,115713,Cook,Florida,3
138,115713,Cook,Florida,4
149,115713,Cook,Florida,4
205,115713,Cook,Florida,4
251,115713,Cook,Florida,3.5
270,115713,Cook,Florida,4.5
273,115713,Cook,Florida,4
277,115713,Cook,Florida,4
314,115713,Cook,Florida,4
320,115713,Cook,Florida,4
334,115713,Cook,Florida,3
380,115713,Cook,Florida,4.5
446,115713,Cook,Florida,5
475,115713,Cook,Florida,5
486,115713,Cook,Florida,3
547,115713,Cook,Florida,4.5
563,115713,Cook,Florida,3.5
615,115713,Cook,Florida,4.5
624,115713,Cook,Florida,3
625,115713,Cook,Florida,4.5
652,115713,Cook,Florida,4
664,115713,Cook,Florida,4
73,115877,Cook,Florida,3.5
73,115881,Cook,Florida,3
262,115881,Cook,Florida,1
352,115927,Cook,Florida,4
547,116012,Cook,Florida,4
547,116136,Cook,Florida,2.5
15,116161,Cook,Florida,1
475,116161,Cook,Florida,3
547,116161,Cook,Florida,4
624,116207,Cook,Florida,1.5
73,116397,Cook,Florida,3.5
655,116397,Cook,Florida,4
624,116413,Cook,Florida,3
624,116419,Cook,Florida,1.5
262,116503,Cook,Florida,1.5
273,116660,Cook,Florida,4
652,116660,Cook,Florida,4
15,116797,Cook,Florida,0.5
40,116797,Cook,Florida,4
56,116797,Cook,Florida,4
72,116797,Cook,Florida,3.5
73,116797,Cook,Florida,4
84,116797,Cook,Florida,4.5
138,116797,Cook,Florida,4
149,116797,Cook,Florida,5
205,116797,Cook,Florida,5
228,116797,Cook,Florida,4
238,116797,Cook,Florida,4
250,116797,Cook,Florida,4
262,116797,Cook,Florida,2.5
314,116797,Cook,Florida,4
320,116797,Cook,Florida,4.5
324,116797,Cook,Florida,4
333,116797,Cook,Florida,5
334,116797,Cook,Florida,4
371,116797,Cook,Florida,5
378,116797,Cook,Florida,4.5
402,116797,Cook,Florida,4
475,116797,Cook,Florida,4
481,116797,Cook,Florida,3.5
512,116797,Cook,Florida,5
542,116797,Cook,Florida,4.5
547,116797,Cook,Florida,3.5
563,116797,Cook,Florida,5
570,116797,Cook,Florida,5
600,116797,Cook,Florida,4.5
620,116797,Cook,Florida,3.5
625,116797,Cook,Florida,5
664,116797,Cook,Florida,4
15,116799,Cook,Florida,0.5
547,116799,Cook,Florida,3.5
624,116799,Cook,Florida,2.5
15,116823,Cook,Florida,0.5
73,116823,Cook,Florida,0.5
149,116823,Cook,Florida,4
213,116823,Cook,Florida,3
270,116823,Cook,Florida,3.5
287,116823,Cook,Florida,5
339,116823,Cook,Florida,3
475,116823,Cook,Florida,2
483,116823,Cook,Florida,3
660,116823,Cook,Florida,4.5
624,116849,Cook,Florida,2.5
652,116855,Cook,Florida,4
624,116887,Cook,Florida,2
15,116897,Cook,Florida,4.5
378,116897,Cook,Florida,4.5
481,116897,Cook,Florida,5
133,116939,Cook,Florida,0.5
91,116977,Cook,Florida,3.5
560,116977,Cook,Florida,3
624,116977,Cook,Florida,1.5
624,116985,Cook,Florida,1.5
624,117107,Cook,Florida,2.5
262,117121,Cook,Florida,3
73,117123,Cook,Florida,3
15,117176,Cook,Florida,1
72,117176,Cook,Florida,3.5
73,117176,Cook,Florida,4
84,117176,Cook,Florida,4
149,117176,Cook,Florida,4
314,117176,Cook,Florida,4
324,117176,Cook,Florida,3.5
333,117176,Cook,Florida,4
371,117176,Cook,Florida,5
378,117176,Cook,Florida,3.5
547,117176,Cook,Florida,4
624,117176,Cook,Florida,3.5
287,117192,Cook,Florida,5
402,117192,Cook,Florida,4.5
262,117434,Cook,Florida,1.5
149,117444,Cook,Florida,3.5
334,117444,Cook,Florida,4
547,117456,Cook,Florida,3.5
624,117511,Cook,Florida,3
15,117529,Cook,Florida,4
73,117529,Cook,Florida,3
205,117529,Cook,Florida,3.5
213,117529,Cook,Florida,4
277,117529,Cook,Florida,3
287,117529,Cook,Florida,4
475,117529,Cook,Florida,3
624,117529,Cook,Florida,2.5
663,117529,Cook,Florida,4
15,117533,Cook,Florida,3.5
149,117533,Cook,Florida,3
481,117533,Cook,Florida,4
624,117590,Cook,Florida,2
205,117851,Cook,Florida,1.5
270,117871,Plumber,Florida,3
287,117895,Plumber,Florida,4.5
624,117895,Plumber,Florida,1
625,117895,Plumber,Florida,4
73,118082,Driver,Florida,3.5
553,118105,Cook,Florida,4
624,118248,Cook,Florida,1.5
262,118260,Painter,Florida,2.5
624,118326,Electrician,Florida,2
262,118334,Tutor,Florida,2
624,118354,Labourer,Florida,3
298,118468,Carpenter,Florida,5
15,118696,Cook,Florida,1.5
48,118696,Cook,Florida,2.5
73,118696,Cook,Florida,3
205,118696,Cook,Florida,4
270,118696,Cook,Florida,3
287,118696,Cook,Florida,5
347,118696,Cook,Florida,3
371,118696,Cook,Florida,2
475,118696,Cook,Florida,2
553,118696,Cook,Florida,5
624,118702,Plumber,Florida,2.5
624,118814,Craftsman,Florida,2
262,118880,Carpenter,Florida,4
519,118890,Labourer,Florida,5
547,118898,Labourer,Florida,4
478,118900,Tutor,Florida,3.5
547,118900,Tutor,Florida,4
624,118900,Tutor,Florida,3
547,118924,Electrician,Florida,2.5
624,118924,Electrician,Florida,3
547,118985,Cook,Florida,3
624,118985,Cook,Florida,3.5
213,118997,Painter,Florida,1
364,118997,Painter,Florida,4.5
547,118997,Painter,Florida,2.5
624,118997,Painter,Florida,2.5
624,119068,Technician,Florida,2
15,119141,Electrician,Florida,2
270,119141,Electrician,Florida,2
273,119141,Electrician,Florida,3.5
457,119141,Electrician,Florida,2
553,119141,Electrician,Florida,5
624,119141,Electrician,Florida,3.5
15,119145,Driver,Florida,1.5
62,119145,Driver,Florida,4.5
73,119145,Driver,Florida,3.5
205,119145,Driver,Florida,5
270,119145,Driver,Florida,4
272,119145,Driver,Florida,0.5
273,119145,Driver,Florida,4.5
314,119145,Driver,Florida,4
475,119145,Driver,Florida,4.5
478,119145,Driver,Florida,4
615,119145,Driver,Florida,4.5
624,119145,Driver,Florida,3.5
652,119145,Driver,Florida,3.5
402,119155,Labourer,Florida,4
624,119155,Labourer,Florida,2.5
624,119655,Craftsman,Florida,1
457,120392,Labourer,Florida,2.5
15,120466,Driver,Florida,1.5
73,120466,Driver,Florida,3.5
270,120466,Driver,Florida,2.5
446,120466,Driver,Florida,4.5
615,120466,Driver,Florida,2
624,120466,Driver,Florida,2
624,120635,Driver,Florida,1
62,120637,Labourer,Florida,1.5
624,120637,Labourer,Florida,2
624,120783,Driver,Florida,2.5
15,120799,Driver,Florida,3
251,120799,Driver,Florida,4
277,120799,Driver,Florida,4
380,120799,Driver,Florida,2
475,120799,Driver,Florida,2
624,120799,Driver,Florida,2
663,120799,Driver,Florida,3.5
519,120805,Painter,Florida,5
547,120821,Tutor,Florida,4.5
262,121113,Technician,Florida,1
298,121126,Cook,Florida,5
15,121171,Driver,Florida,3
15,121231,Labourer,Florida,4.5
73,121231,Labourer,Florida,3.5
149,121231,Labourer,Florida,5
262,121231,Labourer,Florida,5
547,121231,Labourer,Florida,3.5
625,121231,Labourer,Florida,2.5
544,121491,Electrician,Florida,4.5
339,121618,Painter,Florida,3
624,122490,Driver,Florida,1.5
15,122882,Technician,Florida,1
40,122882,Technician,Florida,4.5
56,122882,Technician,Florida,5
62,122882,Technician,Florida,5
72,122882,Technician,Florida,4
73,122882,Technician,Florida,5
104,122882,Technician,Florida,4.5
138,122882,Technician,Florida,3.5
149,122882,Technician,Florida,3
251,122882,Technician,Florida,3.5
270,122882,Technician,Florida,4
273,122882,Technician,Florida,5
277,122882,Technician,Florida,5
298,122882,Technician,Florida,4
314,122882,Technician,Florida,5
334,122882,Technician,Florida,4.5
371,122882,Technician,Florida,0.5
380,122882,Technician,Florida,4
402,122882,Technician,Florida,3
450,122882,Technician,Florida,1
456,122882,Technician,Florida,4
457,122882,Technician,Florida,0.5
475,122882,Technician,Florida,5
486,122882,Technician,Florida,4.5
519,122882,Technician,Florida,3
563,122882,Technician,Florida,4.5
567,122882,Technician,Florida,5
615,122882,Technician,Florida,5
624,122882,Technician,Florida,3
663,122882,Technician,Florida,4
664,122882,Technician,Florida,4
15,122886,Carpenter,Florida,3.5
40,122886,Carpenter,Florida,4.5
42,122886,Carpenter,Florida,4.5
56,122886,Carpenter,Florida,2
72,122886,Carpenter,Florida,3
73,122886,Carpenter,Florida,4.5
213,122886,Carpenter,Florida,4
250,122886,Carpenter,Florida,3.5
251,122886,Carpenter,Florida,3
270,122886,Carpenter,Florida,4
273,122886,Carpenter,Florida,5
287,122886,Carpenter,Florida,5
316,122886,Carpenter,Florida,4
347,122886,Carpenter,Florida,4.5
371,122886,Carpenter,Florida,1
380,122886,Carpenter,Florida,4
402,122886,Carpenter,Florida,4
457,122886,Carpenter,Florida,0.5
475,122886,Carpenter,Florida,4.5
478,122886,Carpenter,Florida,5
481,122886,Carpenter,Florida,4
483,122886,Carpenter,Florida,0.5
486,122886,Carpenter,Florida,3
519,122886,Carpenter,Florida,4
570,122886,Carpenter,Florida,2
615,122886,Carpenter,Florida,4.5
620,122886,Carpenter,Florida,2.5
624,122886,Carpenter,Florida,3.5
660,122886,Carpenter,Florida,4
371,122888,Technician,Florida,5
15,122890,Carpenter,Florida,3
73,122890,Carpenter,Florida,4
277,122890,Carpenter,Florida,5
15,122892,Carpenter,Florida,3
104,122892,Carpenter,Florida,4.5
213,122892,Carpenter,Florida,4
270,122892,Carpenter,Florida,4
272,122892,Carpenter,Florida,3.5
273,122892,Carpenter,Florida,3
287,122892,Carpenter,Florida,5
314,122892,Carpenter,Florida,4
402,122892,Carpenter,Florida,4.5
475,122892,Carpenter,Florida,3.5
624,122892,Carpenter,Florida,3
652,122892,Carpenter,Florida,3.5
664,122892,Carpenter,Florida,5
15,122900,Cook,Florida,3
62,122900,Cook,Florida,3.5
73,122900,Cook,Florida,3
138,122900,Cook,Florida,1
213,122900,Cook,Florida,4
270,122900,Cook,Florida,4
272,122900,Cook,Florida,5
277,122900,Cook,Florida,4
287,122900,Cook,Florida,5
316,122900,Cook,Florida,3.5
380,122900,Cook,Florida,4
402,122900,Cook,Florida,4
475,122900,Cook,Florida,4
483,122900,Cook,Florida,5
624,122900,Cook,Florida,3.5
663,122900,Cook,Florida,3.5
664,122900,Cook,Florida,4.5
15,122902,Craftsman,Florida,0.5
287,122902,Craftsman,Florida,3
380,122902,Craftsman,Florida,1.5
